driver_id,pre_speeding,pre_harsh_brake,pre_rapid_accel,pre_swerve,post_speeding,post_harsh_brake,post_rapid_accel,post_swerve,delta_speeding,ratio_speeding,delta_harsh_brake,ratio_harsh_brake,delta_rapid_accel,ratio_rapid_accel,delta_swerve,ratio_swerve
04618512580e479ca2447d2d6e3e5a01,0.0,0.9308295489740472,0.6540964398196008,0.37736333066515426,0.0,0.5633271681345892,0.3584809251765568,0.1792404625882784,0.0,,-0.3675023808394581,0.605188316975416,-0.295615514643044,0.5480551541840306,-0.19812286807687587,0.47498113362615985
06fc09066ff54ee0b0298ef00f80d42d,0.0,0.6447703381386927,0.5014880407745387,0.33432536051635914,0.0,0.3963942750507751,0.3171154200406201,0.15855771002031005,0.0,,-0.24837606308791754,0.6147836704074764,-0.18437262073391858,0.6323489181334043,-0.1757676504960491,0.47426168860005324
0f67d8169e91426a88b8a32e5eb5dce0,0.0,0.20914645502302745,0.3137196825345412,0.6274393650690824,0.0,0.4071578703230198,0.2505586894295506,0.31319836178693833,0.0,,0.19801141529999236,1.946759605742258,-0.06316099310499057,0.7986706074840031,-0.31424100328214405,0.49916912967750204
17dec2934ccd42d7b02d4264290dec04,0.0,0.5758297130171,0.6501303211483386,0.24147697642652577,0.0,0.628145116174386,0.40380757468353384,0.22433754149085214,0.0,,0.052315403157286,1.0908522119902007,-0.24632274646480473,0.621117892133196,-0.01713943493567363,0.9290224882334128
1e1f0a5baf04452ba71ce31f721700a7,0.0,0.7637464338798512,0.9819597007026658,0.2727665835285183,0.0,0.7570561338448866,0.5179857757886066,0.43829565643651325,0.0,,-0.006690300034964625,0.991240155451885,-0.4639739249140592,0.5275020710299505,0.16552907290799496,1.606852462522003
24f36baf8aab424092875a3c5518c34c,0.0,0.575094349917404,0.4025660449421828,0.46007547993392317,0.0,0.41550214240835154,0.26441045425986004,0.18886461018561432,0.0,,-0.1595922075090525,0.7224938698633131,-0.13815559068232275,0.6568126089666483,-0.2712108697483089,0.41050788060415516
27efe841acc44f5099a1160226e06ccb,0.0,0.685740014037147,0.4285875087732169,0.25715250526393013,0.0,0.40797743920421037,0.3059830794031578,0.2804844894528946,0.0,,-0.27776257483293665,0.5949447762313458,-0.12260442937005911,0.713933731477615,0.023331984188964483,1.0907320897574673
348ab9962ece4e55b0ce9aa04adaf71b,0.0,0.6229603034276724,0.8494913228559169,0.453062038856489,0.0,0.36448682171329344,0.4556085271416168,0.18224341085664672,0.0,,-0.25847348171437895,0.5850883590941545,-0.39388279571430007,0.5363309958363083,-0.27081862799984224,0.40224824687723126
3851f86078c147048498bac873d32bb9,0.0,1.0899355671144646,0.8086618723752479,0.4922289657936292,0.0,0.5457184199427991,0.2338793228326282,0.3508189842489423,0.0,,-0.5442171471716655,0.5006886979452869,-0.5747825495426198,0.28921769508640793,-0.14140998154468687,0.7127150343200768
39db2e32f4444b148643a4108c7fc103,0.0,0.6874186175133538,0.528783551933349,0.581661907126684,0.0,0.42175095834867193,0.42175095834867193,0.45419333976010823,0.0,,-0.2656676591646818,0.6135285655694058,-0.1070325935846771,0.7975871352402275,-0.12746856736657575,0.7808545379974254
3e5ec44cde6d4304ab58443d90368274,0.0,0.4840468466169462,0.4840468466169462,0.3803225223418863,0.0,0.337252722516027,0.674505445032054,0.5058790837740405,0.0,,-0.1467941241009192,0.6967357082751833,0.19045859841510782,1.3934714165503665,0.12555656143215416,1.330131806707168
3e7365e2a1894d95b115a245ed9af0ec,0.0,0.39783871013476013,0.5653497459809749,0.4397164690963138,0.0,0.3661726840081779,0.4184830674379175,0.2877071088635683,0.0,,-0.03166602612658226,0.9204048642831765,-0.14686667854305735,0.7402197850319726,-0.15200936023274547,0.6543014171264758
3ff40565ba464936b28420c370651622,0.0,0.5100834625325638,0.45907511627930736,0.3570584237727946,0.0,0.3722185896064758,0.6048552081105232,0.27916394220485685,0.0,,-0.13786487292608796,0.7297209514662776,0.14578009183121582,1.3175517179252236,-0.07789448156793777,0.7818438765710117
40eac30faba0435da0d7213f8cfc9c32,0.0,0.5553992596379005,0.3471245372736878,0.3471245372736878,0.0,0.5869821938849719,0.461200295195335,0.1677091982528491,0.0,,0.03158293424707137,1.056865279704662,0.1140757579216472,1.3286306373430035,-0.1794153390208387,0.48313841357927406
43b16573fdbc466184844ca9d858b626,0.0,0.4358369014262787,0.3424432796920761,0.2801808652026077,0.0,0.605249987409512,0.2420999949638048,0.302624993704756,0.0,,0.1694130859832333,1.3887075312549901,-0.10034328472827131,0.706978379547995,0.022444128502148275,1.0801058576427702
446b1e2317304addbacd77c47114dac3,0.0,0.4566527104930031,0.3261805074950022,0.19570830449700133,0.0,0.43661032732887756,0.3373807074814054,0.11907554381696661,0.0,,-0.020042383164125543,0.9561102283998539,0.011200199986403203,1.0343374289052967,-0.07663276068003472,0.608433781708998
54767952a9c2411ab0d1686941ebbd26,0.0,0.5929191837710797,0.8004408980909575,0.3557515102626478,0.0,0.3854228568515084,0.5138971424686779,0.29977333310672877,0.0,,-0.20749632691957126,0.6500428176402476,-0.28654375562227963,0.6420175976693804,-0.05597817715591902,0.8426480969410618
58a1c1708edb4a75be19901e378e0285,0.0,0.2512061587800526,0.2512061587800526,0.3197169293564306,0.0,0.8976912142925204,0.059846080952834696,0.47876864762267757,0.0,,0.6464850555124678,3.573523908219574,-0.1913600778272179,0.2382349272146383,0.15905171826624698,1.4974766853491548
5952789bad7b454e96bce0fed9c90344,0.0,0.564666577178144,0.3653724911152696,0.3653724911152696,0.0,0.3795705337503502,0.12652351125011674,0.12652351125011674,0.0,,-0.18509604342779373,0.6722029407995248,-0.23884897986515286,0.3462863634421795,-0.23884897986515286,0.3462863634421795
61766dd5d46f40f499602f7f5fb97620,0.0,0.6236249646597346,0.5135735003080167,0.18341910725286312,0.0,0.3622754109282135,0.3018961757735113,0.12075847030940451,0.0,,-0.2613495537315211,0.5809187114981519,-0.21167732453450544,0.5878344104445585,-0.06266063694345861,0.6583745396979055
63abe8bd8a454c878093476d92bbefc4,0.0,0.5402474562434963,0.44202064601740604,0.3683505383478384,0.0,0.3009430442515938,0.3009430442515938,0.4213202619522313,0.0,,-0.23930441199190255,0.5570466658818565,-0.14107760176581224,0.6808348138556025,0.05296972360439295,1.1438024872774122
6651a7b1ae6342e0bca120ed8da2207e,0.0,0.22235224085829344,0.38911642150201353,0.22235224085829344,0.0,0.5734299888740808,0.37493499272536057,0.1984949961487203,0.0,,0.3510777480157874,2.578926061912421,-0.01418142877665296,0.9635547923628827,-0.02385724470957315,0.8927051752773766
6900c77cf75e4db28adbac15140e3931,0.0,0.46015780974119525,0.6442209336376734,0.1840631238964781,0.0,0.7653662939825097,0.5639541113555334,0.24169461915237145,0.0,,0.3052084842413144,1.6632691606667973,-0.08026682228214,0.8754048214035774,0.05763149525589334,1.313107232105366
6d3af7163bb74225818446ad551185a6,0.0,0.7737941381789599,0.6403813557343117,0.34687323435608547,0.0,0.527213494553349,0.3426887714596768,0.18452472309367213,0.0,,-0.24658064362561094,0.6813356014741704,-0.29769258427463485,0.5351323369911712,-0.16234851126241334,0.5319658734586792
7c9d6a121cef4c908c451171d246a97d,0.0,0.601840130020262,0.46809787890464827,0.22290375185935632,0.0,0.3024193041855288,0.38882481966710847,0.08640551548157967,0.0,,-0.29942082583473323,0.5024910920701604,-0.0792730592375398,0.8306485399527141,-0.13649823637777664,0.38763598531126664
80be0493a84549a69b4069f25939d72b,0.0,0.4325565850683123,0.6488348776024685,0.5947653044689294,0.0,0.5755532520977055,0.4401289574864807,0.10156822095841861,0.0,,0.14299666702939318,1.330584880604257,-0.20870592011598782,0.6783373901119741,-0.4931970835105108,0.17077025205616134
8c8b69c30829410ba97add4d99084ca2,0.0,0.6044429027260738,0.685035289756217,0.44325812866578745,0.0,0.5635447956961652,0.43094602023824397,0.43094602023824397,0.0,,-0.04089810702990859,0.9323375179930881,-0.254089269517973,0.6290858685420491,-0.012312108427543489,0.9722236150195303
8d3cc8f598564bd5b108ae140e61e94d,0.0,0.5001274991108543,0.5834820822959966,0.20838645796285596,0.0,0.5373887547513215,0.3477221354273257,0.4741665483099896,0.0,,0.03726125564046723,1.074503513017604,-0.2357599468686709,0.5959431248669065,0.2657800903471337,2.275419204037279
8d7f675ff2624ffb9465426c5eb78be3,0.0,0.4111377227202295,0.5755928118083213,0.30835329204017214,0.0,0.302558736220474,0.48409397795275844,0.24204698897637922,0.0,,-0.1085789864997555,0.7359060468074802,-0.0914988338555629,0.8410354820656916,-0.06630630306379293,0.7849664499279788
9aafce90055a47a18e0c79089469f85a,0.0,0.12771105212675263,0.25542210425350526,0.4469886824436342,0.0,0.6312957700371347,0.2805758977942821,0.2805758977942821,0.0,,0.5035847179103821,4.94315691182762,0.025153793540776848,1.098479313739471,-0.1664127846493521,0.6277024649939835
a3b15fad27184a99ae226cc8dba8efcb,0.0,0.5699615684714114,0.6705430217310724,0.3352715108655362,0.0,0.361440320850037,0.46001495380913804,0.23000747690456902,0.0,,-0.20852124762137442,0.6341485827182862,-0.21052806792193435,0.6860334667588732,-0.10526403396096717,0.6860334667588732
a4df00ef510a44b59fcf6e1910eb6fd2,0.0,0.5011964826614512,0.32577771372994324,0.22553841719765302,0.0,0.3075818794995251,0.20505458633301674,0.4101091726660335,0.0,,-0.19361460316192614,0.6136952076483163,-0.1207231273969265,0.6294309822034015,0.18457075546838045,1.8183561708098266
b32c79530f6049bd94d61b63a5412020,0.0,0.546974880443371,0.6215623641401942,0.34807492391850875,0.0,0.48471497173712297,0.2154288763276102,0.2154288763276102,0.0,,-0.06225990870624798,0.8861740987889958,-0.40613348781258396,0.34659253641525173,-0.13264604759089854,0.6189152435986638
b52a27b2f0da4fefa31d352987994498,0.0,0.5421957569955782,0.42432711417045255,0.518622028430553,0.0,0.2236987716770042,0.3479758670531176,0.14913251445133613,0.0,,-0.318496985318574,0.4125793475710075,-0.07635124711733493,0.8200651229497803,-0.3694895139792169,0.2875553028525204
b69a8ff4e1334b9daa098dda8d1c9f13,0.0,0.5470051124421843,0.6837563905527304,0.382903578709529,0.0,0.5227443208953517,0.11201664019186108,0.14935552025581478,0.0,,-0.024260791546832583,0.9556479619751327,-0.5717397503608693,0.16382536491002272,-0.23354805845371424,0.3900603926429113
b9c40703dcfd40fbafcac4dc20a63295,0.0,0.617594095744549,0.6947933577126176,0.617594095744549,0.0,0.5705038452946879,0.3472632101793752,0.24804515012812514,0.0,,-0.04709025044986115,0.9237521038910017,-0.3475301475332424,0.49980790162218447,-0.36954894561642393,0.40163134951782675
ba9e2cf437e640f2aa38c5cb08ae028f,0.0,0.32564619917450677,0.32564619917450677,0.41445879894937226,0.0,0.4074383461574447,0.335537461541425,0.335537461541425,0.0,,0.08179214698293791,1.2511687444541837,0.00989126236691823,1.0303742601387396,-0.07892133740794727,0.8095797758232952
be38347662f84cfaaf138568c7af23dc,0.0,0.39822547414710857,0.67392003317203,0.39822547414710857,0.0,0.604329350050901,0.3223089866938139,0.382741921698904,0.0,,0.20610387590379248,1.5175557298166606,-0.35161104647821606,0.4782599875785839,-0.015483552448204596,0.961118628883885
c24fe9f453af4415b33f95cce2f5b6be,0.0,0.44561125661410594,0.6047581339762866,0.12731750188974456,0.0,0.6806327073761568,0.2959272640765899,0.3551127168919079,0.0,,0.23502145076205083,1.5274136307682564,-0.3088308698996967,0.48933159795779385,0.22779521500216332,2.7891901083594246
c8c0ef6adf474887bd7c089f111f50a5,0.0,0.6433196921852804,0.8577595895803738,0.4020748076158002,0.0,0.5645407063173872,0.6774488475808647,0.2822703531586936,0.0,,-0.07877898586789323,0.8775430212616524,-0.18031074199950914,0.7897887191354872,-0.11980445445710663,0.7020344170093219
c9b8af1f0749489b976e32ed54081f5b,0.0,0.538035420781579,0.6621974409619433,0.2897113804208502,0.0,0.7853015153339094,0.40972252973943096,0.23900480901466806,0.0,,0.2472660945523304,1.4595721489732747,-0.25247491122251237,0.6187316718473664,-0.05070657140618215,0.8249755624631553
cb97d355264744fa81623e52507508a8,0.0,0.6070494393106098,0.5058745327588415,0.48563955144848786,0.0,0.4546555039528081,0.3409916279646061,0.25574372097345455,0.0,,-0.1523939353578017,0.7489595978692172,-0.16488290479423545,0.6740636380822954,-0.2298958304750333,0.5266122172517933
ccb1eb9bc89a47399d56c685a660e62a,0.0,0.686651008401698,0.6591849680656301,0.32959248403281505,0.0,0.5835652250749409,0.30446881308257784,0.25372401090214824,0.0,,-0.10308578332675711,0.8498716494035193,-0.35471615498305226,0.46188676598017353,-0.0758684731306668,0.7698112766336227
d146883c489d426a9c60d213372852c1,0.0,0.6240394902887577,0.4506951874307695,0.20801316342958592,0.0,0.40776665834293996,0.50186665642208,0.40776665834293996,0.0,,-0.21627283194581776,0.6534308560412687,0.051171468991310476,1.1135389736087893,0.19975349491335403,1.960292568123806
d445010c29f14ccdb0f8b06d2c796c9a,0.0,0.43686530657098643,0.5712854009005207,0.43686530657098643,0.0,0.325908608771451,0.4190253541347227,0.3724669814530869,0.0,,-0.11095669779953543,0.7460162294175996,-0.15226004676579802,0.7334781415282282,-0.06439832511789956,0.8525899764772568
d5063378b07548a2854773eaea2e9375,0.0,0.49181001148411446,0.442629010335703,0.19672400459364578,0.0,1.286644540300362,0.9190318145002585,0.3676127258001034,0.0,,0.7948345288162475,2.6161414169217676,0.4764028041645555,2.0763027118426725,0.17088872120645762,1.8686724406584054
defc65ca43d64c62845ea1d40df07d1b,0.0,0.5696392935236051,0.5126753641712446,0.5981212581997853,0.0,0.5861270012846863,0.4298264676087699,0.27352593393285357,0.0,,0.016487707761081216,1.0289441194603932,-0.08284889656247468,0.8383989121529128,-0.3245953242669318,0.4573084975379525
e39a0bdcbfb5443686624508bd8b119f,0.0,0.4005223985200851,0.7009141974101488,0.26701493234672335,0.0,0.3143394115229768,0.4086412349798698,0.3143394115229768,0.0,,-0.0861829869971083,0.7848235521520116,-0.292272962430279,0.5830117815986373,0.04732447917625343,1.1772353282280177
e95be163176b4df699e16c8619b791a1,0.0,0.5523109271865184,0.3682072847910123,0.2761554635932592,0.0,0.46579081361660446,0.15526360453886814,0.3105272090777363,0.0,,-0.08652011356991396,0.8433489012961433,-0.21294368025214414,0.4216744506480716,0.03437174548447708,1.1244652017281909
eaba5b5556044f659394037fb4712484,0.0,0.8741864287073375,0.48565912705963193,0.31567843258876077,0.0,0.8521443760650745,0.316510768252742,0.4869396434657569,0.0,,-0.022042052642263,0.9747856384880549,-0.16914835880688994,0.6517138268748711,0.17126121087699614,1.5425179334316474
f2cecf111d2646248776c284ed8266cc,0.0,0.5979756528592929,0.5059793985732478,0.36798501714418025,0.0,0.5426914161873375,0.4070185621405032,0.36179427745822507,0.0,,-0.05528423667195537,0.9075476795625255,-0.09896083643274461,0.8044172614304205,-0.006190739685955182,0.9831766528594027
fab5202d978a4f2bb68c23bbd5037da8,0.0,1.0301791391013655,0.13735721854684874,0.27471443709369747,0.0,0.3043709116118989,0.4396468723282984,0.23673293125369912,0.0,,-0.7258082274894666,0.29545435357718886,0.3022896537814497,3.200755497086213,-0.03798150583999835,0.8617418646001341
fde2feb5cf7b4ac3a7a7b937a80f78b5,0.0,0.6363160442224597,0.5151129881800864,0.3636091681271198,0.0,0.5159280197452202,0.2579640098726101,0.2579640098726101,0.0,,-0.12038802447723951,0.8108046692043629,-0.25714897830747635,0.5007911192144594,-0.10564515825450971,0.7094540855538176
ff33bebe43c54354babd0cc0fa57a873,0.0,0.41776215000049466,0.4774424571434225,0.3282416892861029,0.0,0.36027309992573764,0.3152389624350204,0.18013654996286882,0.0,,-0.05748905007475702,0.8623880835669556,-0.16220349470840206,0.6602658764809504,-0.1481051393232341,0.5487924168153354
